employee_id,job_title,department,education_level,location,seniority_level,gender,years_experience,performance_score,salary
10354,QA Engineer,Data,Bachelor,Tunis,Senior,F,11,4.75,12475
10355,ML Engineer,R&D,Bachelor,Sfax,Junior,F,8,4.77,7438
10356,Frontend Developer,Engineering,PhD,Nabeul,Junior,M,1,3.44,7034
10357,ML Engineer,IT,PhD,Sfax,Mid,M,8,3.26,10305
10358,DevOps Engineer,Data,Bachelor,Tunis,Mid,M,7,3.62,8715
10359,Backend Developer,Engineering,Master,Nabeul,Mid,F,4,3.36,7052
10360,QA Engineer,IT,Bachelor,Sousse,Senior,M,12,4.3,12957
10361,Backend Developer,Data,Bachelor,Tunis,Mid,M,1,3.03,7261
10362,Backend Developer,Data,Master,Sfax,Mid,M,9,4.15,9729
10363,QA Engineer,IT,Bachelor,Sousse,Mid,F,5,4.82,8916
10364,Frontend Developer,IT,PhD,Ariana,Junior,M,6,3.2,8172
10365,DevOps Engineer,R&D,Bachelor,Sousse,Mid,F,2,4.19,7291
10366,ML Engineer,Engineering,Master,Sfax,Senior,F,13,2.86,11919
10367,Data Scientist,Engineering,Bachelor,Sousse,Junior,F,15,2.8,7989
10368,ML Engineer,R&D,Bachelor,Sfax,Mid,M,5,2.79,8304
10369,Data Scientist,Data,Master,Tunis,Senior,M,7,2.85,10594
10370,ML Engineer,IT,Bachelor,Nabeul,Junior,M,0,3.04,4608
10371,QA Engineer,IT,Bachelor,Ariana,Mid,M,19,3.91,12799
10372,DevOps Engineer,IT,Bachelor,Nabeul,Senior,M,14,4.42,13132
10373,Data Scientist,Data,Bachelor,Nabeul,Junior,F,16,2.82,7713
10374,Mobile Developer,IT,Master,Nabeul,Junior,M,17,4.68,10541
10375,Frontend Developer,IT,Bachelor,Sfax,Senior,F,2,4.61,8484
10376,ML Engineer,R&D,Master,Sfax,Senior,F,5,4.32,10598
10377,ML Engineer,Data,Bachelor,Ariana,Mid,M,16,3.56,10696
10378,Data Scientist,Engineering,Bachelor,Sfax,Mid,F,12,2.5,8643
10379,Frontend Developer,R&D,Bachelor,Sfax,Senior,F,16,4.34,12549
10380,Frontend Developer,R&D,Bachelor,Sfax,Mid,M,15,4.7,11470
10381,QA Engineer,Engineering,Bachelor,Sfax,Junior,M,16,3.34,8886
10382,Mobile Developer,R&D,Master,Tunis,Junior,M,0,4.29,6343
10383,QA Engineer,Data,Master,Ariana,Mid,M,15,2.66,10417
10384,QA Engineer,IT,Bachelor,Sfax,Senior,F,5,4.27,8808
10385,QA Engineer,Data,Bachelor,Ariana,Senior,M,7,2.67,9302
10386,QA Engineer,Engineering,Bachelor,Sousse,Senior,F,0,3.97,7475
10387,QA Engineer,Engineering,Bachelor,Tunis,Senior,M,1,3.99,8702
10388,DevOps Engineer,R&D,Bachelor,Sfax,Mid,M,14,3.26,10013
10389,Frontend Developer,Data,Bachelor,Tunis,Mid,M,4,2.7,6455
10390,QA Engineer,Data,Bachelor,Tunis,Senior,M,19,4.87,13539
10391,Frontend Developer,Engineering,Bachelor,Sousse,Mid,M,14,3.84,10623
10392,Frontend Developer,Data,Bachelor,Ariana,Mid,M,9,3.95,9642
10393,Backend Developer,Engineering,Bachelor,Tunis,Junior,F,4,4.04,5289
10394,DevOps Engineer,Data,Bachelor,Nabeul,Senior,F,2,4.73,8917
10395,QA Engineer,Data,Bachelor,Sousse,Mid,M,5,2.65,7036
10396,ML Engineer,Data,Bachelor,Nabeul,Junior,M,14,4.73,9145
10397,Data Scientist,Engineering,Bachelor,Sousse,Mid,M,17,3.1,11846
10398,Mobile Developer,R&D,Bachelor,Nabeul,Mid,M,13,2.69,10869
10399,ML Engineer,Data,Bachelor,Nabeul,Junior,F,9,4.14,6873
10400,DevOps Engineer,Engineering,Bachelor,Tunis,Senior,F,3,4.94,9101
10401,Data Scientist,Engineering,Bachelor,Tunis,Junior,F,10,2.64,6768
10402,DevOps Engineer,Data,Bachelor,Sousse,Junior,M,19,3.57,10043
10403,Frontend Developer,Data,Bachelor,Ariana,Mid,F,6,3.82,8221
10404,Data Scientist,R&D,Master,Tunis,Mid,M,14,3.13,10879
10405,Frontend Developer,Engineering,Bachelor,Tunis,Senior,F,8,4.96,10676
10406,ML Engineer,Engineering,Bachelor,Sfax,Senior,M,14,4.1,12595
10407,ML Engineer,IT,Master,Tunis,Senior,M,11,4.61,12736
10408,Data Scientist,Engineering,Bachelor,Ariana,Junior,M,17,3.54,9165
10409,Data Scientist,R&D,Bachelor,Sfax,Junior,M,5,3.38,6020
10410,QA Engineer,IT,Master,Nabeul,Mid,F,17,3.88,11857
10411,DevOps Engineer,IT,Master,Nabeul,Junior,F,17,3.59,8454
10412,QA Engineer,IT,Bachelor,Sfax,Senior,M,5,4.29,9930
10413,DevOps Engineer,Data,Bachelor,Sfax,Mid,F,14,3.16,10209
10414,QA Engineer,Data,Bachelor,Sfax,Senior,M,18,3.62,13011
10415,Frontend Developer,Engineering,Bachelor,Sousse,Junior,M,4,4.74,6054
10416,Data Scientist,IT,Master,Ariana,Mid,F,3,4.39,7784
10417,ML Engineer,R&D,Bachelor,Ariana,Mid,F,16,2.92,10350
10418,DevOps Engineer,Data,Bachelor,Nabeul,Junior,M,9,4.72,7322
10419,DevOps Engineer,R&D,PhD,Nabeul,Mid,M,11,3.97,11382
10420,ML Engineer,R&D,PhD,Nabeul,Mid,M,4,4.2,9509
10421,QA Engineer,Data,Bachelor,Tunis,Mid,F,6,3.24,6895
10422,DevOps Engineer,Data,Master,Nabeul,Junior,F,11,3.6,8632
10423,Mobile Developer,Data,Bachelor,Sfax,Junior,M,1,4.52,6091
10424,Frontend Developer,Data,Master,Nabeul,Mid,F,19,3.33,12177
10425,Data Scientist,IT,Bachelor,Sfax,Junior,M,16,2.91,8799
10426,ML Engineer,IT,Bachelor,Sousse,Junior,M,12,3.45,7707
10427,Data Scientist,IT,Bachelor,Tunis,Junior,F,4,2.67,4657
10428,Mobile Developer,IT,Bachelor,Tunis,Junior,M,4,4.29,5962
10429,DevOps Engineer,Engineering,Bachelor,Ariana,Junior,M,19,2.87,9970
10430,DevOps Engineer,IT,Master,Sousse,Junior,F,11,3.21,8231
10431,Mobile Developer,Data,Master,Sfax,Mid,M,11,4.7,9979
10432,ML Engineer,R&D,Bachelor,Sousse,Mid,M,6,3.85,7556
10433,Frontend Developer,IT,Bachelor,Tunis,Mid,F,5,3.3,6900
10434,Backend Developer,Engineering,Bachelor,Sfax,Senior,F,9,3.87,10216
10435,ML Engineer,Data,Master,Sousse,Mid,F,18,3.05,11833
10436,Backend Developer,R&D,PhD,Tunis,Mid,M,15,2.56,11338
10437,Mobile Developer,R&D,PhD,Sfax,Senior,M,1,4.01,10394
10438,QA Engineer,IT,Master,Sfax,Mid,F,3,4.29,8897
10439,Backend Developer,R&D,Bachelor,Tunis,Mid,M,8,4.7,9033
10440,Frontend Developer,IT,Bachelor,Sfax,Mid,M,4,4.43,7598
10441,QA Engineer,IT,Master,Tunis,Mid,M,0,4.82,7387
10442,Backend Developer,Data,PhD,Nabeul,Senior,M,10,4.96,12710
10443,Mobile Developer,Data,Bachelor,Nabeul,Junior,M,18,4.36,10415
10444,QA Engineer,Engineering,Bachelor,Sfax,Junior,F,2,4.67,5807
10445,Mobile Developer,Data,Master,Sfax,Junior,F,0,4.18,5712
10446,Backend Developer,Data,Bachelor,Tunis,Junior,M,3,2.93,4626
10447,Mobile Developer,IT,Bachelor,Sfax,Junior,F,8,2.95,5970
10448,Frontend Developer,Data,Master,Ariana,Mid,F,15,2.78,10438
10449,Backend Developer,IT,Bachelor,Nabeul,Senior,F,6,4.86,11011
10450,Backend Developer,IT,Bachelor,Sfax,Senior,M,4,4.18,9766
10451,Backend Developer,Data,Master,Sfax,Junior,M,12,4.47,9373
10452,ML Engineer,Engineering,Master,Sousse,Senior,M,10,3.33,11770
10453,ML Engineer,Engineering,PhD,Sfax,Mid,M,13,3.65,11432
10454,ML Engineer,R&D,Bachelor,Ariana,Junior,M,16,2.6,8811
10455,Frontend Developer,R&D,Bachelor,Nabeul,Senior,M,11,4.72,11636
10456,QA Engineer,Data,Master,Sousse,Mid,M,18,4.63,13600
10457,Mobile Developer,Engineering,Bachelor,Tunis,Mid,M,4,4.46,7637
10458,DevOps Engineer,IT,Bachelor,Tunis,Junior,M,7,2.65,6211
10459,Backend Developer,R&D,Master,Nabeul,Mid,M,1,2.94,7532
10460,Mobile Developer,IT,Bachelor,Tunis,Senior,F,16,3.34,12077
10461,Backend Developer,R&D,Bachelor,Ariana,Mid,M,1,3.16,6581
10462,Frontend Developer,Data,Bachelor,Sfax,Mid,F,2,4.6,7089
10463,Backend Developer,Engineering,Bachelor,Nabeul,Mid,F,19,2.99,10607
10464,ML Engineer,R&D,Bachelor,Sousse,Senior,F,17,3.83,13533
10465,DevOps Engineer,Engineering,Bachelor,Sfax,Junior,F,14,3.93,8202
10466,Data Scientist,IT,Master,Tunis,Mid,F,4,3.56,7325
10467,Backend Developer,Data,PhD,Tunis,Junior,M,16,3.1,10023
10468,Mobile Developer,Engineering,Bachelor,Sousse,Mid,F,13,4.9,11099
10469,ML Engineer,Data,Bachelor,Ariana,Mid,F,0,3.53,7180
10470,Data Scientist,Engineering,Bachelor,Sousse,Junior,F,13,4.32,8501
10471,DevOps Engineer,IT,Bachelor,Nabeul,Mid,M,8,2.96,8762
10472,Data Scientist,IT,Master,Sousse,Mid,M,4,4.56,9851
10473,ML Engineer,Data,Master,Tunis,Junior,F,3,3.04,5131
10474,QA Engineer,IT,Master,Ariana,Mid,F,0,4.19,7400
10475,QA Engineer,R&D,Bachelor,Ariana,Junior,F,2,3.77,5846
10476,Data Scientist,Engineering,Bachelor,Sousse,Mid,M,19,2.87,11818
10477,Frontend Developer,IT,Bachelor,Nabeul,Junior,M,10,2.56,6771
10478,Mobile Developer,R&D,Bachelor,Tunis,Mid,M,15,4.83,11537
10479,Mobile Developer,Data,Master,Sfax,Senior,M,10,2.81,12276
10480,Data Scientist,R&D,PhD,Ariana,Mid,M,9,4.26,10938
10481,Backend Developer,Data,Bachelor,Sousse,Junior,M,11,4.13,7589
10482,Backend Developer,Data,Master,Nabeul,Senior,M,4,3.35,10268
10483,Mobile Developer,Engineering,Bachelor,Nabeul,Mid,M,9,2.96,8196
10484,Mobile Developer,Engineering,Bachelor,Tunis,Junior,M,12,2.95,7315
10485,QA Engineer,R&D,Master,Ariana,Senior,F,18,3.96,13585
10486,Frontend Developer,Engineering,Bachelor,Tunis,Junior,F,6,3.87,6099
10487,ML Engineer,Engineering,Bachelor,Sfax,Mid,F,15,4.69,10456
10488,Backend Developer,Engineering,Master,Sfax,Mid,M,5,4.1,9160
10489,Mobile Developer,R&D,Master,Sfax,Mid,F,9,4.55,9748
10490,QA Engineer,IT,Bachelor,Nabeul,Senior,M,9,2.58,10548
10491,DevOps Engineer,Engineering,Bachelor,Ariana,Mid,F,10,4.18,9219
10492,QA Engineer,Engineering,Master,Tunis,Junior,F,9,3.08,7236
10493,Backend Developer,R&D,Master,Tunis,Senior,M,13,3.13,12304
10494,Backend Developer,IT,Master,Sfax,Senior,F,14,4.3,13614
10495,QA Engineer,Engineering,Bachelor,Ariana,Mid,M,6,4.48,9085
10496,ML Engineer,Data,PhD,Ariana,Mid,M,12,3.43,10532
10497,Data Scientist,R&D,Bachelor,Sousse,Junior,F,10,4.48,7314
10498,Backend Developer,Engineering,Master,Ariana,Senior,M,6,3.61,10713
10499,QA Engineer,Engineering,Bachelor,Ariana,Junior,M,10,4.64,6963
10500,Mobile Developer,Data,Master,Tunis,Junior,F,13,2.56,8362
10501,QA Engineer,Data,Bachelor,Ariana,Mid,M,16,2.71,10046
10502,Frontend Developer,R&D,Bachelor,Ariana,Junior,F,15,4.44,8574
10503,Data Scientist,R&D,Bachelor,Tunis,Junior,F,0,4.06,4182
10504,DevOps Engineer,Data,Bachelor,Ariana,Mid,M,8,3.9,9514
10505,ML Engineer,R&D,Master,Tunis,Junior,M,8,4.03,8261
10506,DevOps Engineer,Data,Master,Sousse,Junior,M,9,4.83,8451
10507,Data Scientist,Engineering,PhD,Nabeul,Junior,M,18,4.14,11235
10508,Data Scientist,Data,Bachelor,Tunis,Junior,M,14,4.12,8968
10509,Data Scientist,Data,Master,Tunis,Mid,M,15,4.4,12717
10510,DevOps Engineer,IT,Master,Ariana,Senior,M,10,4.67,12240
10511,Mobile Developer,Data,Bachelor,Tunis,Mid,M,16,3.15,9781
10512,Data Scientist,Data,Bachelor,Sfax,Mid,F,18,4.04,11446
10513,QA Engineer,IT,Master,Sfax,Junior,F,12,3.96,8774
10514,DevOps Engineer,R&D,PhD,Sousse,Junior,F,5,2.84,6946
10515,Data Scientist,IT,Master,Tunis,Junior,M,14,3.8,9491
10516,QA Engineer,Engineering,Bachelor,Ariana,Mid,M,15,2.67,10236
10517,Mobile Developer,IT,Bachelor,Ariana,Mid,F,3,2.96,6077
10518,Frontend Developer,Engineering,Bachelor,Nabeul,Mid,M,7,4.78,9634
10519,Mobile Developer,R&D,Master,Sousse,Junior,M,6,2.8,6458
10520,Data Scientist,IT,Master,Ariana,Junior,F,16,3.95,9623
10521,DevOps Engineer,IT,Bachelor,Nabeul,Senior,M,15,3.31,12417
10522,Backend Developer,R&D,Master,Ariana,Junior,M,1,3.89,6025
10523,Data Scientist,Engineering,Bachelor,Nabeul,Mid,F,16,3.09,11067
10524,Backend Developer,IT,PhD,Sfax,Mid,F,3,3.61,9080
10525,QA Engineer,Engineering,Bachelor,Sfax,Mid,M,13,4.67,10461
10526,Frontend Developer,IT,Bachelor,Ariana,Senior,M,7,3.44,11041
10527,ML Engineer,Data,Bachelor,Sousse,Senior,M,4,3.38,9653
10528,Mobile Developer,IT,Bachelor,Tunis,Mid,F,4,3.62,7276
10529,Frontend Developer,R&D,Bachelor,Sousse,Mid,M,4,2.75,6801
10530,Data Scientist,R&D,Master,Sousse,Junior,M,4,3.47,6496
10531,Backend Developer,Engineering,Master,Tunis,Senior,F,2,2.52,7587
10532,Mobile Developer,IT,Master,Sfax,Mid,M,5,3.76,9039
10533,Backend Developer,Engineering,Bachelor,Sfax,Junior,F,0,4.62,4181
10534,DevOps Engineer,Engineering,Bachelor,Tunis,Mid,F,7,3.88,8438
10535,Backend Developer,Data,Bachelor,Nabeul,Junior,M,12,4.02,8031
10536,DevOps Engineer,Data,Master,Sousse,Mid,F,19,2.58,11702
10537,QA Engineer,R&D,Bachelor,Ariana,Mid,M,5,4.65,8149
10538,Mobile Developer,Engineering,PhD,Sfax,Junior,F,17,3.46,10102
10539,Mobile Developer,R&D,Master,Ariana,Junior,F,17,4.94,10944
10540,ML Engineer,IT,Bachelor,Tunis,Senior,M,15,2.8,11627
10541,Data Scientist,Engineering,Bachelor,Ariana,Senior,F,7,4.86,9982
10542,DevOps Engineer,Engineering,Bachelor,Ariana,Senior,F,16,4.09,12004
10543,ML Engineer,IT,Bachelor,Sousse,Junior,M,7,2.63,6533
10544,Backend Developer,IT,Master,Tunis,Senior,M,14,4.93,13071
10545,Backend Developer,R&D,PhD,Ariana,Mid,M,9,2.53,9914
10546,ML Engineer,R&D,Bachelor,Sfax,Junior,M,0,4.33,6187
10547,Mobile Developer,IT,Master,Tunis,Junior,F,8,4.72,7591
10548,Backend Developer,R&D,Master,Sfax,Junior,F,16,2.94,8806
10549,QA Engineer,IT,Master,Nabeul,Junior,M,19,3.36,11211
10550,QA Engineer,Engineering,Bachelor,Ariana,Senior,M,0,3.9,7751
10551,ML Engineer,Engineering,Bachelor,Tunis,Junior,M,8,4.2,7792
10552,DevOps Engineer,Data,Bachelor,Sfax,Mid,M,13,4.68,10523
10553,DevOps Engineer,Engineering,Master,Ariana,Mid,M,4,4.4,9291
10554,ML Engineer,IT,Bachelor,Sousse,Junior,M,5,3.41,6194
10555,DevOps Engineer,R&D,Bachelor,Sfax,Mid,M,4,4.55,8409
10556,Mobile Developer,Data,PhD,Sfax,Junior,F,3,4.92,7124
10557,Mobile Developer,R&D,Master,Nabeul,Senior,F,15,3.07,12292
10558,DevOps Engineer,IT,Master,Sousse,Junior,F,15,2.69,8518
10559,QA Engineer,Engineering,Bachelor,Nabeul,Mid,M,9,3.57,9647
10560,DevOps Engineer,Data,Bachelor,Sousse,Mid,F,13,4.7,10327
10561,Mobile Developer,IT,PhD,Sfax,Senior,F,12,2.88,13218
10562,Frontend Developer,Data,Bachelor,Nabeul,Senior,F,3,4.71,9346
10563,Data Scientist,Data,Bachelor,Ariana,Mid,M,13,4.98,10786
10564,Backend Developer,Engineering,Bachelor,Sousse,Junior,M,8,2.64,6283
10565,Frontend Developer,IT,Bachelor,Sfax,Mid,M,2,3.74,6768
10566,DevOps Engineer,R&D,Bachelor,Tunis,Senior,M,9,3.32,10658
10567,QA Engineer,Data,Master,Sousse,Senior,F,14,3.48,12389
10568,ML Engineer,Data,PhD,Sousse,Junior,F,18,3.63,10529
10569,DevOps Engineer,R&D,PhD,Ariana,Junior,M,1,4.35,6842
10570,QA Engineer,IT,Bachelor,Sousse,Senior,M,1,3.98,8418
10571,Data Scientist,Data,Bachelor,Sousse,Mid,F,8,4.9,9178
10572,DevOps Engineer,Data,Bachelor,Ariana,Junior,M,3,3.33,5729
10573,Mobile Developer,Data,Master,Ariana,Mid,F,4,3.85,7823
10574,ML Engineer,IT,Bachelor,Nabeul,Mid,F,1,4.53,6643
10575,QA Engineer,IT,Master,Sfax,Senior,M,6,3.43,10114
10576,QA Engineer,R&D,Master,Sfax,Mid,F,18,3.66,12519
10577,QA Engineer,IT,Bachelor,Nabeul,Junior,M,5,4.21,5528
10578,Data Scientist,IT,Bachelor,Sfax,Junior,F,15,4.65,8728
10579,DevOps Engineer,Engineering,PhD,Sousse,Junior,F,13,3.54,9741
10580,Data Scientist,R&D,PhD,Nabeul,Mid,F,11,3.83,10470
10581,Backend Developer,Data,Bachelor,Nabeul,Mid,M,5,4.94,8283
10582,Backend Developer,IT,Bachelor,Sfax,Junior,M,12,2.61,7831
10583,DevOps Engineer,Data,PhD,Tunis,Mid,M,14,3.62,10777
10584,Mobile Developer,Data,Bachelor,Sfax,Mid,M,13,4.09,10404
10585,Data Scientist,Engineering,Bachelor,Tunis,Junior,F,7,2.52,5370
10586,ML Engineer,IT,Bachelor,Nabeul,Junior,M,19,3.99,9949
10587,QA Engineer,R&D,Bachelor,Tunis,Senior,F,10,2.64,10585
10588,QA Engineer,IT,Bachelor,Sousse,Junior,M,8,4.64,7481
10589,DevOps Engineer,Data,Bachelor,Ariana,Senior,M,11,4.52,11188
10590,Mobile Developer,R&D,Bachelor,Tunis,Mid,F,5,2.58,6179
10591,Backend Developer,IT,Bachelor,Ariana,Senior,M,18,2.62,12650
10592,Backend Developer,Data,PhD,Sousse,Senior,F,2,4.38,9580
10593,QA Engineer,Data,Master,Ariana,Mid,M,0,3.42,7784
10594,DevOps Engineer,Engineering,Master,Sousse,Senior,F,14,3.94,12135
10595,Data Scientist,Engineering,Master,Ariana,Senior,M,14,3.18,12662
10596,Backend Developer,Engineering,Bachelor,Ariana,Mid,F,4,2.93,5858
10597,Data Scientist,Data,Bachelor,Sfax,Junior,M,10,3.24,6334
10598,Mobile Developer,IT,PhD,Tunis,Junior,M,0,3.12,5811
10599,Backend Developer,Engineering,Bachelor,Ariana,Senior,F,9,3.62,11910
10600,Backend Developer,IT,Bachelor,Nabeul,Mid,F,19,4.37,11542
10601,Frontend Developer,Engineering,Master,Sfax,Junior,M,10,3.89,8784
10602,Backend Developer,R&D,Bachelor,Tunis,Junior,M,6,4.02,6344
10603,ML Engineer,R&D,Bachelor,Sfax,Mid,M,16,3.68,11512
10604,DevOps Engineer,Engineering,PhD,Tunis,Junior,M,11,3.31,9054
10605,DevOps Engineer,Data,Master,Sousse,Mid,F,3,2.86,6689
10606,Data Scientist,Engineering,Bachelor,Ariana,Mid,M,11,3.39,9319
10607,Mobile Developer,Engineering,PhD,Nabeul,Mid,M,2,4.16,7957
10608,Backend Developer,Data,Master,Sfax,Junior,F,17,4.33,9797
10609,ML Engineer,R&D,Master,Sfax,Junior,M,11,3.67,8789
10610,Data Scientist,IT,Bachelor,Sfax,Junior,F,18,4.11,9273
10611,Frontend Developer,Engineering,Bachelor,Sfax,Junior,F,12,3.03,7108
10612,Data Scientist,Data,Master,Ariana,Mid,M,15,4.65,12526
10613,Data Scientist,Engineering,Master,Tunis,Mid,F,7,4.66,9172
10614,Backend Developer,Data,Master,Ariana,Junior,M,5,3.3,6971
10615,Frontend Developer,IT,Bachelor,Sousse,Junior,M,9,3.87,7050
10616,Data Scientist,IT,Bachelor,Ariana,Junior,M,9,4.02,7889
10617,ML Engineer,R&D,Master,Ariana,Senior,M,5,3.68,11078
10618,ML Engineer,Data,Bachelor,Sousse,Mid,M,7,4.78,8105
10619,DevOps Engineer,Data,Bachelor,Ariana,Senior,M,17,4.35,12860
10620,Frontend Developer,R&D,Bachelor,Tunis,Senior,F,16,4.18,12461
10621,Frontend Developer,R&D,Bachelor,Nabeul,Mid,F,9,3.8,8367
10622,DevOps Engineer,Data,Master,Sousse,Mid,F,1,2.71,7099
10623,Data Scientist,R&D,Master,Sfax,Junior,M,11,2.77,8213
10624,Frontend Developer,IT,Bachelor,Tunis,Mid,M,19,3.25,11134
10625,ML Engineer,Engineering,Bachelor,Nabeul,Junior,M,9,3.03,7595
10626,ML Engineer,IT,Master,Tunis,Senior,M,8,4.88,12623
10627,Backend Developer,R&D,Bachelor,Tunis,Junior,M,15,3.52,8170
10628,Frontend Developer,Data,Bachelor,Sfax,Senior,F,6,4.69,9756
10629,Data Scientist,Data,PhD,Nabeul,Junior,M,8,4.55,9359
10630,DevOps Engineer,IT,Bachelor,Tunis,Senior,M,5,4.53,10555
10631,DevOps Engineer,Data,PhD,Sfax,Junior,M,9,3.04,9093
10632,Data Scientist,R&D,Bachelor,Sousse,Mid,M,6,3.62,9406
10633,Mobile Developer,IT,Master,Sfax,Mid,M,17,3.29,12078
10634,QA Engineer,Data,Bachelor,Ariana,Junior,M,10,4.93,8849
10635,Backend Developer,Engineering,PhD,Sfax,Mid,F,0,4.69,9514
10636,DevOps Engineer,Engineering,Bachelor,Sfax,Senior,M,18,3.12,12948
10637,Frontend Developer,R&D,Bachelor,Sfax,Junior,F,4,3.28,4831
10638,Backend Developer,Data,PhD,Tunis,Senior,M,5,3.82,11328
10639,Frontend Developer,R&D,Bachelor,Nabeul,Mid,M,6,3.2,8736
10640,Mobile Developer,IT,Bachelor,Sfax,Senior,F,3,4.56,10054
10641,ML Engineer,Engineering,Bachelor,Sfax,Junior,M,15,4.55,9475
10642,Backend Developer,IT,Master,Ariana,Mid,M,9,4.31,10107
10643,DevOps Engineer,Data,Bachelor,Ariana,Senior,F,14,4.22,11403
10644,Backend Developer,R&D,Bachelor,Sousse,Mid,M,12,3.87,10028
10645,Backend Developer,R&D,Master,Sousse,Mid,M,7,3.37,8524
10646,Backend Developer,R&D,Bachelor,Ariana,Junior,F,12,4.59,7698
10647,QA Engineer,IT,PhD,Nabeul,Junior,F,6,4.65,8155
10648,Backend Developer,Engineering,PhD,Sousse,Mid,M,16,2.62,11282
10649,Frontend Developer,IT,Master,Nabeul,Mid,M,3,3.5,8242
10650,ML Engineer,IT,Master,Ariana,Mid,F,6,2.57,8467
10651,Mobile Developer,Data,Master,Sousse,Junior,M,15,4.6,9703
10652,Data Scientist,Data,Bachelor,Sfax,Mid,M,1,2.94,6102
10653,Backend Developer,Data,Master,Ariana,Junior,M,13,4.18,8715
10654,DevOps Engineer,Engineering,Bachelor,Sousse,Mid,F,13,3.39,9901
10655,Backend Developer,Engineering,Bachelor,Nabeul,Senior,M,7,4.54,9913
10656,DevOps Engineer,Data,Master,Nabeul,Senior,F,5,3.77,10423
10657,Frontend Developer,Data,Bachelor,Sousse,Junior,M,6,3.31,6345
10658,DevOps Engineer,Engineering,Master,Nabeul,Senior,M,6,3.31,11579
10659,Data Scientist,R&D,Bachelor,Sousse,Mid,F,1,3.32,7042
10660,ML Engineer,Engineering,Master,Sousse,Mid,F,3,4.47,7604
10661,DevOps Engineer,Engineering,Bachelor,Nabeul,Junior,M,12,4.28,9326
10662,DevOps Engineer,Engineering,Master,Tunis,Mid,M,9,3.3,9367
10663,ML Engineer,Data,Master,Sfax,Junior,F,8,3.73,6988
10664,Data Scientist,R&D,Master,Ariana,Mid,F,14,2.69,10045
10665,Backend Developer,Engineering,Bachelor,Sfax,Junior,M,11,4.57,8149
10666,DevOps Engineer,Data,Bachelor,Ariana,Junior,M,9,3.16,8037
10667,ML Engineer,IT,Bachelor,Ariana,Junior,F,18,4.72,8528
10668,Frontend Developer,IT,Master,Sfax,Junior,F,4,3.99,7340
10669,ML Engineer,Engineering,PhD,Sousse,Junior,F,6,3.92,8050
10670,Frontend Developer,IT,Bachelor,Nabeul,Mid,M,19,2.91,11504
10671,Data Scientist,R&D,Master,Tunis,Junior,M,10,2.67,7469
10672,Backend Developer,IT,Master,Tunis,Mid,F,15,3.88,11187
10673,ML Engineer,IT,Bachelor,Tunis,Junior,M,12,3.67,8504
10674,Mobile Developer,R&D,Master,Sfax,Senior,M,3,2.8,9860
10675,Mobile Developer,Engineering,Master,Sfax,Senior,M,15,4.59,13308
10676,QA Engineer,Engineering,Bachelor,Sousse,Junior,M,12,3.54,8393
10677,DevOps Engineer,R&D,Bachelor,Tunis,Mid,M,0,3.15,5938
10678,Data Scientist,R&D,Bachelor,Sousse,Junior,F,3,4.47,5510
10679,ML Engineer,R&D,PhD,Tunis,Senior,F,14,4.78,14505
10680,Mobile Developer,IT,PhD,Sfax,Mid,M,15,3.26,12389
10681,DevOps Engineer,R&D,Master,Nabeul,Junior,M,3,4.44,5972
10682,Mobile Developer,Data,Bachelor,Nabeul,Junior,M,16,4.13,9518
10683,ML Engineer,IT,Bachelor,Nabeul,Junior,F,10,4.97,8043
10684,Frontend Developer,Engineering,Bachelor,Nabeul,Junior,M,4,3.01,5549
10685,ML Engineer,Engineering,Bachelor,Ariana,Mid,F,12,4.9,8896
10686,QA Engineer,Engineering,Master,Tunis,Mid,M,11,3.29,9512
10687,ML Engineer,IT,PhD,Nabeul,Junior,M,2,3.53,5814
10688,ML Engineer,Data,PhD,Ariana,Junior,F,3,3.4,6192
10689,QA Engineer,R&D,Master,Ariana,Junior,M,9,3.17,7832
10690,Data Scientist,R&D,Bachelor,Ariana,Junior,M,8,4.23,7005
10691,ML Engineer,Engineering,Bachelor,Sousse,Senior,M,9,3.97,10593
10692,QA Engineer,Engineering,Bachelor,Sousse,Junior,M,12,3.26,6982
10693,DevOps Engineer,IT,Master,Ariana,Mid,M,0,2.83,6232
10694,Frontend Developer,Data,Master,Nabeul,Junior,M,11,3.29,7911
10695,Frontend Developer,R&D,Bachelor,Tunis,Junior,F,10,3.45,7438
10696,ML Engineer,IT,Bachelor,Sfax,Mid,F,7,3.45,8173
10697,Data Scientist,R&D,Bachelor,Sousse,Mid,F,13,3.39,9996
10698,Data Scientist,Engineering,Bachelor,Nabeul,Mid,M,13,2.62,9811
10699,DevOps Engineer,R&D,Bachelor,Nabeul,Mid,F,19,3.66,11844
10700,ML Engineer,Data,Bachelor,Sfax,Mid,M,16,4.59,10821
10701,Frontend Developer,Data,Bachelor,Sfax,Junior,M,18,2.95,10030
10702,Data Scientist,Engineering,Master,Nabeul,Mid,M,19,2.86,12717
10703,ML Engineer,Data,Master,Sfax,Mid,F,16,3.68,11217
10704,Mobile Developer,Data,Bachelor,Nabeul,Junior,M,5,3.43,6471
10705,Data Scientist,IT,Bachelor,Sfax,Mid,F,13,3.9,10492
10706,QA Engineer,R&D,Bachelor,Sfax,Junior,M,17,4.87,10112
10707,Mobile Developer,Engineering,Bachelor,Nabeul,Junior,M,16,4.4,9868
